"concept_id","concept_name","concept_code","vocabulary_id","category"
40856959,"Amlodipine 13.9 MG / valsartan 160 MG Oral Tablet [Exforge] Box of 28 by Kohlpharma","OMOP2054921","RxNorm Extension","ccb"
41123654,"Nifedipine 40 MG Extended Release Oral Tablet [Corinfar] Box of 20","OMOP2321616","RxNorm Extension","ccb"
41021845,"Nifedipine 0.667 MG/ML Oral Solution Box of 5","OMOP2219807","RxNorm Extension","ccb"
35761579,"lercanidipine 10 MG Delayed Release Oral Tablet Box of 28 by Sigma-Tau","OMOP2763040","RxNorm Extension","ccb"
43839870,"Amlodipine 13.9 MG Oral Tablet [Amlodipin [Besilat] Abz]","OMOP687076","RxNorm Extension","ccb"
36262708,"Nisoldipine 20 MG Extended Release Oral Capsule [Sular]","OMOP3113583","RxNorm Extension","ccb"
41358674,"5 ML Diltiazem 5 MG/ML Injectable Solution [Dilzem] Box of 5 by Pfizer","OMOP2556636","RxNorm Extension","ccb"
43214310,"Amlodipine 5 MG Oral Capsule [AMLOR] Box of 90 by Pfizer","OMOP470277","RxNorm Extension","ccb"
43764296,"Verapamil Extended Release Oral Tablet [Verapamil-Ratiopharm]","OMOP935245","RxNorm Extension","ccb"
41275803,"Verapamil 240 MG Oral Tablet [Verapamil 1a Pharma] Box of 50","OMOP2473765","RxNorm Extension","ccb"
43260100,"Amlodipine 10 MG Oral Tablet by Blooms The Chemist","OMOP538681","RxNorm Extension","ccb"
42930249,"Amlodipine 5 MG / telmisartan 40 MG Oral Tablet [AMSTEL]","OMOP4657019","RxNorm Extension","ccb"
43138492,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [TARKA L] Box of 90","OMOP479821","RxNorm Extension","ccb"
21036658,"Verapamil 160 MG Oral Tablet by Alliance","OMOP267251","RxNorm Extension","ccb"
41006141,"Amlodipine 10 MG Oral Tablet [Norvasc] Box of 90","OMOP2204103","RxNorm Extension","ccb"
35868601,"nicardipine Oral Capsule [Peier]","OMOP5025111","RxNorm Extension","ccb"
42932777,"Amlodipine 5 MG / valsartan 80 MG Oral Tablet [HIFORGE]","OMOP4659516","RxNorm Extension","ccb"
36053970,"150 ML amlodipine 1 MG/ML Oral Suspension by A A H","OMOP4979172","RxNorm Extension","ccb"
43690128,"Hydrochlorothiazide 12.5 MG / Verapamil 240 MG Extended Release Oral Capsule [Isoptin Rr]","OMOP780586","RxNorm Extension","ccb"
41225239,"aliskiren 300 MG / Amlodipine 13.9 MG Oral Tablet [Rasilamlo]","OMOP2423201","RxNorm Extension","ccb"
43838656,"Felodipine 10 MG Extended Release Oral Tablet [Felogamma] by Woerwag","OMOP666144","RxNorm Extension","ccb"
41049377,"Verapamil Extended Release Oral Tablet [Veragamma 40]","OMOP2247339","RxNorm Extension","ccb"
782641,"Amlodipine 10 MG / atorvastatin 20 MG / Perindopril 10 MG Oral Tablet Box of 30","OMOP4830473","RxNorm Extension","ccb"
44158895,"Amlodipine 6.94 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT] Box of 98 by Cc","OMOP3035618","RxNorm Extension","ccb"
21144787,"Diltiazem 300 MG Extended Release Oral Capsule [Uard]","OMOP270212","RxNorm Extension","ccb"
44047858,"Diltiazem 120 MG Extended Release Oral Capsule [Act Diltiazem Cd]","OMOP1042489","RxNorm Extension","ccb"
40929991,"Diltiazem 360 MG Extended Release Oral Capsule Box of 500","OMOP2127953","RxNorm Extension","ccb"
40836700,"Digoxin 0.125 MG / Verapamil 50 MG Oral Tablet Box of 20","OMOP2034662","RxNorm Extension","ccb"
36789764,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 5 MG Delayed Release Oral Tablet [Lipertance] Box of 90","OMOP4778010","RxNorm Extension","ccb"
42932860,"Amlodipine 5 MG / valsartan 80 MG [AVALTAN]","OMOP4659596","RxNorm Extension","ccb"
43203484,"Amlodipine 10 MG Oral Capsule [AMLODIPINE MYLAN] Box of 90","OMOP470363","RxNorm Extension","ccb"
40171910,"verapamil hydrochloride 400 MG","901447","RxNorm","ccb"
21035080,"Nifedipine 20 MG [Nifopress MR]","OMOP403988","RxNorm Extension","ccb"
36789781,"Amlodipine 10 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 30 by Servier","OMOP4778027","RxNorm Extension","ccb"
44016007,"Diltiazem Cd","OMOP1010638","RxNorm Extension","ccb"
2063411,"amlodipine 5 MG Oral Tablet [AMOPIN] by Chunggei","OMOP4964657","RxNorm Extension","ccb"
36403658,"Nicardipine 2.5 MG/ML Injectable Solution","OMOP3095700","RxNorm Extension","ccb"
41048332,"Amlodipine 6.94 MG / telmisartan 80 MG [Twynsta]","OMOP2246294","RxNorm Extension","ccb"
41186212,"Nifedipine 10 MG Extended Release Oral Tablet [Corotrend]","OMOP2384174","RxNorm Extension","ccb"
42963306,"lacidipine 4 MG [VACIPIN]","OMOP4689791","RxNorm Extension","ccb"
43287407,"Amlodipine 10 MG / telmisartan 80 MG Oral Tablet [Twynsta] Box of 98","OMOP543253","RxNorm Extension","ccb"
43271055,"Amlodipine / Perindopril Oral Tablet [Reaptan]","OMOP541510","RxNorm Extension","ccb"
36232474,"Tildiem LA Oral Product","1178513","RxNorm","ccb"
21121580,"Amlodipine 10 MG Oral Tablet by TEVA","OMOP372275","RxNorm Extension","ccb"
21035085,"Nifedipine 20 MG Extended Release Oral Tablet Box of 56 by A A H","OMOP404039","RxNorm Extension","ccb"
21133180,"Nifedipine 10 MG Extended Release Oral Tablet [Cardilate MR] by TEVA","OMOP404278","RxNorm Extension","ccb"
41189842,"Felodipine 5 MG Extended Release Oral Tablet [Felobeta] Box of 20","OMOP2387804","RxNorm Extension","ccb"
40725299,"Nifedipine 20 MG Extended Release Oral Tablet [Adalat LA] Box of 28 by Necessity Supplies","OMOP4731930","RxNorm Extension","ccb"
41040267,"Nifedipine 10 MG Oral Capsule [Nife Wolff] Box of 50 by Wolff Bielefeld","OMOP2238229","RxNorm Extension","ccb"
35130613,"1 ML Nifedipine 10 MG/ML Oral Granules","OMOP4787862","RxNorm Extension","ccb"
44019812,"Pms-Verapamil Sr","OMOP1014443","RxNorm Extension","ccb"
2062845,"amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan 20 MG Oral Tablet [ESCA HCT]","OMOP4964098","RxNorm Extension","ccb"
2064913,"amlodipine / telmisartan Oral Tablet [TWINCID]","OMOP4966212","RxNorm Extension","ccb"
35769019,"Amlodipine 10 MG Delayed Release Oral Tablet by DE","OMOP2770480","RxNorm Extension","ccb"
40926184,"clevidipine Injectable Solution [Cleviprex]","OMOP2124146","RxNorm Extension","ccb"
35142889,"Diltiazem 240 MG Injection","OMOP4799996","RxNorm Extension","ccb"
41140086,"Verapamil 240 MG [Verapamil 1a Pharma]","OMOP2338048","RxNorm Extension","ccb"
40943785,"Amlodipine 13.9 MG / Ramipril 5 MG Oral Capsule [Tonotec] Box of 60","OMOP2141747","RxNorm Extension","ccb"
36230668,"Tekamlo Oral Product","1180862","RxNorm","ccb"
43607064,"Amlodipine 6.4 MG Oral Tablet [Amparo] by Mibe","OMOP710258","RxNorm Extension","ccb"
40856957,"Amlodipine 6.94 MG / valsartan 160 MG Oral Tablet [Dafiro] Box of 98 by Docpharm","OMOP2054919","RxNorm Extension","ccb"
40144455,"Amlodipine / atorvastatin Oral Tablet [Caduet 10/40]","750206","RxNorm","ccb"
21134925,"Diltiazem 120 MG Extended Release Oral Capsule [Uard] by Ennogen","OMOP270556","RxNorm Extension","ccb"
40958014,"Amlodipine Oral Capsule [Norvasc]","OMOP2155976","RxNorm Extension","ccb"
35411848,"Diltiazem 300 MG Extended Release Oral Capsule [DILTIAZEM ARROW] Box of 30 by Arrow","OMOP1145433","RxNorm Extension","ccb"
40163961,"12 HR nicardipine hydrochloride 30 MG Extended Release Oral Capsule","858587","RxNorm","ccb"
41213156,"Amlodipine 13.9 MG / Losartan 50 MG Oral Tablet","OMOP2411118","RxNorm Extension","ccb"
43748317,"Diltiazem Extended Release Oral Capsule [Cardelene]","OMOP663444","RxNorm Extension","ccb"
41092427,"Nitrendipine 10 MG Oral Tablet [Nitrendipin Dura] Box of 100","OMOP2290389","RxNorm Extension","ccb"
41069324,"Verapamil 240 MG Extended Release Oral Capsule [Falicard] Box of 20 by TEVA","OMOP2267286","RxNorm Extension","ccb"
40839062,"Verapamil 2.5 MG/ML Injectable Solution [Veroptinstada]","OMOP2037024","RxNorm Extension","ccb"
21141295,"Felodipine 10 MG Extended Release Oral Tablet [Keloc SR] by TEVA","OMOP371896","RxNorm Extension","ccb"
35868478,"nimodipine 10 MG Injectable Solution","OMOP5024867","RxNorm Extension","ccb"
44081161,"Amlodipine 2.5 MG [Act Amlodipine]","OMOP1075792","RxNorm Extension","ccb"
41261164,"Diltiazem 120 MG Oral Tablet [Dilzem] Box of 30 by Pfizer","OMOP2459126","RxNorm Extension","ccb"
42876146,"Amlodipine 10 MG / valsartan 160 MG Oral Tablet Box of 28 by Aliud","OMOP4873259","RxNorm Extension","ccb"
1319949,"nisoldipine 8.5 MG","763496","RxNorm","ccb"
21072331,"Amlodipine 5 MG / olmesartan 40 MG Oral Tablet Box of 28","OMOP365509","RxNorm Extension","ccb"
41155096,"Nitrendipine 10 MG Oral Tablet [Nitrendipin Corax] Box of 100","OMOP2353058","RxNorm Extension","ccb"
42930357,"Amlodipine 5 MG / telmisartan 40 MG [TELMIROAD]","OMOP4657123","RxNorm Extension","ccb"
41194737,"Verapamil 80 MG Oral Tablet Box of 100 by Wolff Bielefeld","OMOP2392699","RxNorm Extension","ccb"
21124811,"Verapamil 8 MG/ML Oral Solution by Cubic","OMOP267156","RxNorm Extension","ccb"
40838130,"Atenolol 50 MG / Nifedipine 20 MG Extended Release Oral Capsule Box of 200","OMOP2036092","RxNorm Extension","ccb"
2060941,"felodipine 5 MG [HIFEL]","OMOP4962134","RxNorm Extension","ccb"
40226373,"aliskiren 150 MG / amlodipine 10 MG Oral Tablet [Tekamlo]","1009249","RxNorm","ccb"
43271075,"Amlodipine 5 MG / olmesartan 20 MG Oral Tablet by Apotex","OMOP543610","RxNorm Extension","ccb"
40068781,"nifedipine Extended Release Oral Tablet [Nifensar XL]","380890","RxNorm","ccb"
40967295,"Nitrendipine 20 MG Oral Tablet [Nitrensal]","OMOP2165257","RxNorm Extension","ccb"
41279349,"Nifedipine 10 MG Oral Tablet [Nife Basf] Box of 50","OMOP2477311","RxNorm Extension","ccb"
41088638,"Verapamil 80 MG Extended Release Oral Tablet [Veranorm Isis] Box of 20","OMOP2286600","RxNorm Extension","ccb"
41287726,"Verapamil 40 MG Delayed Release Oral Tablet [Veranorm Isis] Box of 100 by Puren","OMOP2485688","RxNorm Extension","ccb"
43657430,"Nifedipine Extended Release Oral Capsule [Nifedipin Stada]","OMOP949419","RxNorm Extension","ccb"
19014791,"amlodipine 5 MG / valsartan 160 MG [Exforge]","724889","RxNorm","ccb"
42932985,"Amlodipine 5 MG / valsartan 160 MG Oral Tablet [GLOPOJI]","OMOP4659719","RxNorm Extension","ccb"
41165585,"Nisoldipine 5 MG Oral Tablet [Baymycard] Box of 100 by Bayer Vital","OMOP2363547","RxNorm Extension","ccb"
36892432,"Amlodipine 6.94 MG [Norvasc]","OMOP990668","RxNorm Extension","ccb"
43139171,"Nitrendipine 10 MG Oral Tablet Box of 28","OMOP486016","RxNorm Extension","ccb"
35868170,"nifedipine Oral Tablet [Degaoning]","OMOP5025058","RxNorm Extension","ccb"
41006146,"Amlodipine 10 MG Oral Tablet [Amlodipin Hexal] Box of 100","OMOP2204108","RxNorm Extension","ccb"
42930017,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet [TELMISTA X]","OMOP4656790","RxNorm Extension","ccb"
41012866,"Amlodipine 5 MG Oral Tablet [Amlobesilat Sandoz] Box of 100 by Novartis","OMOP2210828","RxNorm Extension","ccb"
42929954,"Amlodipine 5 MG / candesartan 16 MG Oral Tablet [CANDEAMLO]","OMOP4656728","RxNorm Extension","ccb"
42950871,"Amlodipine 5 MG / Chlorthalidone 12.5 MG / Losartan 50 MG [AMOSARTAN]","OMOP4677444","RxNorm Extension","ccb"
41401218,"50 ML Nimodipine 0.2 MG/ML Injectable Solution [Nimotop] Box of 25","OMOP2599180","RxNorm Extension","ccb"
42930365,"Amlodipine 5 MG / telmisartan 40 MG [TELMISTA X]","OMOP4657130","RxNorm Extension","ccb"
35746060,"Nifedipine 30 MG Delayed Release Oral Tablet [Adalat LA] Box of 28","OMOP2747521","RxNorm Extension","ccb"
2062594,"amlodipine 5 MG Oral Tablet [AMLODIEM]","OMOP4964670","RxNorm Extension","ccb"
41231810,"Amlodipine 5 MG Oral Tablet [Norvasc] Box of 50 by Gerke","OMOP2429772","RxNorm Extension","ccb"
41050726,"Diltiazem Extended Release Oral Tablet [Diltiazem Heumann]","OMOP2248688","RxNorm Extension","ccb"
36789762,"Amlodipine 5 MG / atorvastatin 10 MG / Perindopril 5 MG [Lipertance]","OMOP4778008","RxNorm Extension","ccb"
43202836,"lercanidipine Delayed Release Oral Tablet [LERCANIDIPINE SANDOZ]","OMOP464799","RxNorm Extension","ccb"
44077693,"Amlodipine 10 MG Oral Tablet [Septa-Amlodipine] by Septa","OMOP1072324","RxNorm Extension","ccb"
41010951,"Felodipine 10 MG Extended Release Oral Tablet [Felobeta] Box of 20 by Betapharm","OMOP2208913","RxNorm Extension","ccb"
44181589,"Amlodipine 6.94 MG / valsartan 160 MG Oral Tablet [Dafiro] Box of 28","OMOP3058312","RxNorm Extension","ccb"
41119207,"Amlodipine 13.9 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet Box of 98","OMOP2317169","RxNorm Extension","ccb"
36075006,"verapamil 40 MG Oral Tablet by Mawdsley-Brooks","OMOP4993907","RxNorm Extension","ccb"
43256216,"lercanidipine 10 MG Oral Tablet Box of 14 by Apotex","OMOP536243","RxNorm Extension","ccb"
40226367,"aliskiren / Amlodipine Oral Tablet [Tekamlo 150/10]","1009223","RxNorm","ccb"
35773398,"Amlodipine 5 MG Delayed Release Oral Tablet [Amlostin] by Discovery","OMOP2774859","RxNorm Extension","ccb"
43678054,"lercanidipine 20 MG Oral Tablet [Lercanidipinhydrochlorid Teva] by TEVA","OMOP687673","RxNorm Extension","ccb"
21054763,"Nifedipine 20 MG Extended Release Oral Tablet [Adalat] Box of 56 by Mawdsley-Brooks","OMOP404130","RxNorm Extension","ccb"
21134928,"Diltiazem 120 MG Extended Release Oral Tablet by A A H","OMOP270592","RxNorm Extension","ccb"
43678028,"Amlodipine Oral Tablet [Amlodipin Vitabalans]","OMOP687031","RxNorm Extension","ccb"
42930390,"Amlodipine 5 MG / telmisartan 40 MG [TWYN-ON]","OMOP4657155","RxNorm Extension","ccb"
42657732,"Amlodipine 10 MG / valsartan 160 MG Oral Tablet Box of 98 by KRKA","OMOP4869300","RxNorm Extension","ccb"
43836614,"Verapamil 240 MG [Veroptinstada]","OMOP935425","RxNorm Extension","ccb"
40110828,"Diltiazem 5 MG/ML [Diltiazem Hydrochloride Novaplus]","576313","RxNorm","ccb"
43272507,"lercanidipine 20 MG Oral Tablet Box of 500 by Apotex","OMOP536217","RxNorm Extension","ccb"
43620445,"Verapamil 2.5 MG/ML Injectable Solution [Verahexal] Box of 20","OMOP935333","RxNorm Extension","ccb"
40224168,"amlodipine 10 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG [Tribenzor]","999988","RxNorm","ccb"
41073882,"Diltiazem 120 MG Extended Release Oral Capsule [DILTIAZEM SANDOZ] Box of 100 by Novartis","OMOP2271844","RxNorm Extension","ccb"
41295580,"Verapamil 80 MG [Vera Basf]","OMOP2493542","RxNorm Extension","ccb"
21169460,"lercanidipine 10 MG Oral Tablet Box of 28 by Actavis","OMOP347264","RxNorm Extension","ccb"
42955337,"Amlodipine 10 MG / olmesartan 40 MG [HAVIKAR]","OMOP4681876","RxNorm Extension","ccb"
42952814,"Nicardipine 20 MG Oral Tablet [DONG-A PERDIPINE]","OMOP4679376","RxNorm Extension","ccb"
35162143,"Bepridil 50 MG Oral Tablet","OMOP4819105","RxNorm Extension","ccb"
40839136,"Verapamil 240 MG Oral Tablet [Verasal] Box of 100","OMOP2037098","RxNorm Extension","ccb"
43764291,"Verapamil Extended Release Oral Capsule [Verahexal]","OMOP935227","RxNorm Extension","ccb"
2064463,"amlodipine 10 MG / rosuvastatin 20 MG / telmisartan 80 MG Oral Tablet","OMOP4965761","RxNorm Extension","ccb"
35753246,"lercanidipine 20 MG Delayed Release Oral Tablet by DE","OMOP2754707","RxNorm Extension","ccb"
41261157,"Diltiazem 90 MG Extended Release Oral Capsule [Diltiazem Stada] Box of 30 by Stada","OMOP2459119","RxNorm Extension","ccb"
41314995,"Diltiazem 90 MG Extended Release Oral Capsule [Dilti Basf]","OMOP2512957","RxNorm Extension","ccb"
36787023,"Amlodipine 5 MG / olmesartan 40 MG Delayed Release Oral Tablet [Sevikar] Box of 98 by Daiichi Sankyo","OMOP4775289","RxNorm Extension","ccb"
41040235,"Nitrendipine 20 MG Oral Tablet [Nitrendipin Ct] Box of 20 by AbZ-Pharma","OMOP2238197","RxNorm Extension","ccb"
42944374,"manidipine 20 MG [MADIPINE]","OMOP4670995","RxNorm Extension","ccb"
41009140,"nilvadipine 8 MG Extended Release Oral Capsule [Nivadil] Box of 30 by Astellas","OMOP2207102","RxNorm Extension","ccb"
43214304,"Amlodipine 5 MG Oral Capsule [AMLODIPINE RATIOPHARM] Box of 30","OMOP470244","RxNorm Extension","ccb"
2012754,"amlodipine 10 MG / hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [J-VIKAR HCT]","OMOP4963943","RxNorm Extension","ccb"
40863014,"Nifedipine Oral Tablet [Nifecor]","OMOP2060976","RxNorm Extension","ccb"
41163468,"Verapamil 240 MG Extended Release Oral Tablet [Verapamil Al 120] Box of 98 by Aliud","OMOP2361430","RxNorm Extension","ccb"
40985172,"Diltiazem 90 MG [Diltiazem Heumann]","OMOP2183134","RxNorm Extension","ccb"
43036467,"Amlodipine 5 MG Oral Capsule Box of 90 by Cristers","OMOP4851508","RxNorm Extension","ccb"
42932900,"Amlodipine 5 MG / valsartan 80 MG [SYNECT]","OMOP4659635","RxNorm Extension","ccb"
21033290,"Felodipine 2.5 MG Extended Release Oral Tablet [Cabren] by TEVA","OMOP372089","RxNorm Extension","ccb"
41169346,"Amlodipine 7 MG Oral Tablet [Amlodipin 1a Pharma] Box of 20 by 1 A","OMOP2367308","RxNorm Extension","ccb"
35743979,"Amlodipine 5 MG Delayed Release Oral Tablet Box of 30 by Sigma-Tau","OMOP2745440","RxNorm Extension","ccb"
21128637,"Nicardipine 30 MG Oral Capsule by Alliance","OMOP335915","RxNorm Extension","ccb"
43159548,"Amlodipine 5 MG Oral Capsule [AMLODIPINE SANDOZ] Box of 30","OMOP470249","RxNorm Extension","ccb"
21065112,"lacidipine 4 MG Oral Tablet [Motens] Box of 28 by Dowelhurst","OMOP413615","RxNorm Extension","ccb"
1353780,"felodipine 2.5 MG Extended Release Oral Tablet","197692","RxNorm","ccb"
43267041,"lercanidipine 10 MG Oral Tablet [LERCAN] Box of 28","OMOP536261","RxNorm Extension","ccb"
40998688,"Nifedipine 10 MG Extended Release Oral Tablet [Corinfar] Box of 8000","OMOP2196650","RxNorm Extension","ccb"
41260676,"Felodipine 10 MG Extended Release Oral Tablet [Felodipin Dura] Box of 100 by Mylan","OMOP2458638","RxNorm Extension","ccb"
2062905,"amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan 20 MG [OLOTENSION HCT]","OMOP4964159","RxNorm Extension","ccb"
43620455,"Verapamil 240 MG Extended Release Oral Tablet [Veragamma 240 Retard]","OMOP935465","RxNorm Extension","ccb"
40850249,"Amlodipine 6.94 MG / valsartan 80 MG Oral Tablet [Dafiro] Box of 98","OMOP2048211","RxNorm Extension","ccb"
41034095,"Diltiazem 180 MG Oral Tablet [Dilzem] Box of 30","OMOP2232057","RxNorm Extension","ccb"
21044963,"Nifedipine 60 MG Extended Release Oral Tablet [Nimodrel XL] by Zurich","OMOP404410","RxNorm Extension","ccb"
40916287,"lercanidipine 20 MG Oral Tablet [Lercadip] Box of 28 by Recordati","OMOP2114249","RxNorm Extension","ccb"
21093985,"Nifedipine 40 MG Extended Release Oral Tablet [Fortipine LA] by AMCo","OMOP404501","RxNorm Extension","ccb"
42948740,"lercanidipine Oral Tablet [LENIPINE]","OMOP4675329","RxNorm Extension","ccb"
41301169,"Amlodipine Oral Tablet [Amlodipin]","OMOP2499131","RxNorm Extension","ccb"
36237782,"Exforge Pill","1173242","RxNorm","ccb"
42932678,"Amlodipine 10 MG / valsartan 160 MG [EXNIN]","OMOP4659420","RxNorm Extension","ccb"
43147042,"Amlodipine 5 MG / olmesartan 40 MG Delayed Release Oral Tablet [Sevikar] Box of 30","OMOP458529","RxNorm Extension","ccb"
35409106,"Diltiazem 300 MG Extended Release Oral Capsule [DILTIAZEM ARROW] Box of 30","OMOP1142691","RxNorm Extension","ccb"
40035695,"diltiazem Extended Release Oral Tablet [Adizem]","379782","RxNorm","ccb"
783754,"Amlodipine 5 MG / Perindopril 4 MG Oral Tablet [Perindopril / Amlodipine Krka] Box of 90 by KRKA","OMOP4831582","RxNorm Extension","ccb"
19134405,"nifedipine 90 MG Extended Release Oral Tablet [Procardia]","844586","RxNorm","ccb"
41151521,"Verapamil 240 MG Oral Tablet [Veramex]","OMOP2349483","RxNorm Extension","ccb"
21151103,"Nisoldipine 10 MG Extended Release Oral Tablet Box of 1","OMOP371794","RxNorm Extension","ccb"
19054551,"24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Optil SR]","227075","RxNorm","ccb"
41029733,"Nifedipine 10 MG Oral Tablet [Nifeclair] Box of 20","OMOP2227695","RxNorm Extension","ccb"
36276407,"Enalapril 10 MG / lercanidipine 10 MG Oral Tablet [Zanicombo] Box of 98 by Zambon","OMOP3127282","RxNorm Extension","ccb"
41255850,"Amlodipine 10 MG Oral Tablet [Norvas] Box of 50","OMOP2453812","RxNorm Extension","ccb"
43712802,"Nitrendipine 20 MG Oral Tablet [Nitrendipin Al 20]","OMOP671041","RxNorm Extension","ccb"
42930117,"Amlodipine 5 MG / telmisartan 80 MG [TWINPLUS]","OMOP4656890","RxNorm Extension","ccb"
36224691,"nicardipine / pyrithioxin Pill","1158668","RxNorm","ccb"
44077692,"Amlodipine 2.5 MG Oral Tablet [Amlodipine-Odan] by Odan","OMOP1072323","RxNorm Extension","ccb"
2062902,"amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan 20 MG [OLMEDIQUAL HCT]","OMOP4964156","RxNorm Extension","ccb"
2063442,"amlodipine 5 MG Oral Tablet [AMVESC] by Boryung","OMOP4964689","RxNorm Extension","ccb"
41073073,"Gallopamil 100 MG Oral Tablet [Procorum] Box of 100 by Emra-Med","OMOP2271035","RxNorm Extension","ccb"
35868569,"nicardipine 40 MG [Peier]","OMOP5025079","RxNorm Extension","ccb"
42955324,"Amlodipine 10 MG / olmesartan 40 MG Oral Tablet [OLVICA]","OMOP4681863","RxNorm Extension","ccb"
2064643,"amlodipine 5 MG / telmisartan 80 MG Oral Tablet [LOWSTA] by Telcon","OMOP4965932","RxNorm Extension","ccb"
21035082,"Nifedipine 20 MG Extended Release Oral Tablet Box of 14","OMOP404020","RxNorm Extension","ccb"
41037189,"Amlodipine 10 MG Oral Tablet [Amlodipin Awd] Box of 20","OMOP2235151","RxNorm Extension","ccb"
42932576,"Amlodipine 10 MG / valsartan 160 MG Oral Tablet [YUYUFORGE]","OMOP4659320","RxNorm Extension","ccb"
41458579,"2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Veroptinstada]","OMOP2656541","RxNorm Extension","ccb"
41319141,"Verapamil 40 MG Delayed Release Oral Tablet [Vera Basf] Box of 20 by Novartis","OMOP2517103","RxNorm Extension","ccb"
40904929,"Nifedipine 10 MG Oral Tablet [Nifeclair]","OMOP2102891","RxNorm Extension","ccb"
35134761,"cilnidipine 10 MG Oral Tablet by Fujifilm","OMOP4791962","RxNorm Extension","ccb"
994864,"Amlodipine 10 MG / olmesartan 40 MG Oral Tablet Box of 98 by AbZ-Pharma","OMOP4821376","RxNorm Extension","ccb"
41197002,"Nifedipine 10 MG Oral Tablet [Adalat] Box of 100 by Bayer","OMOP2394964","RxNorm Extension","ccb"
40909318,"Diltiazem 90 MG Extended Release Oral Capsule [Dilsal] Box of 50","OMOP2107280","RxNorm Extension","ccb"
40936166,"Nitrendipine 10 MG Oral Tablet [Nitrendipin Corax] Box of 20","OMOP2134128","RxNorm Extension","ccb"
41194780,"Verapamil 240 MG Oral Tablet Box of 100 by Novartis","OMOP2392742","RxNorm Extension","ccb"
41057164,"Verapamil 120 MG Delayed Release Oral Tablet [Verapamil Opt] Box of 20","OMOP2255126","RxNorm Extension","ccb"
36266228,"lercanidipine 10 MG Oral Tablet [LERCANIDIPINE SANDOZ] Box of 56 by Sandoz","OMOP3117103","RxNorm Extension","ccb"
43276525,"Amlodipine 5 MG Oral Tablet by SANDOZ","OMOP539123","RxNorm Extension","ccb"
35145412,"Nicardipine 20 MG [Radistmin]","OMOP4802501","RxNorm Extension","ccb"
41225784,"Verapamil 80 MG Oral Tablet [Cardiagutt] Box of 100 by Betapharm","OMOP2423746","RxNorm Extension","ccb"
35751458,"Nifedipine 10 MG Extended Release Oral Capsule [Angiopine] Box of 84 by Ashbourne","OMOP2752919","RxNorm Extension","ccb"
21133193,"Nifedipine 5 MG Oral Capsule Box of 84 by Mylan","OMOP404471","RxNorm Extension","ccb"
21153002,"Nifedipine 20 MG Extended Release Oral Tablet [Calchan MR] Box of 56","OMOP404090","RxNorm Extension","ccb"
21066291,"Diltiazem 120 MG [Uard]","OMOP270467","RxNorm Extension","ccb"
40165074,"nicardipine hydrochloride 10 MG Oral Tablet","858996","RxNorm","ccb"
41262372,"Atenolol 50 MG / Nifedipine 20 MG Extended Release Oral Capsule [Bresben] Box of 56 by Azupharma","OMOP2460334","RxNorm Extension","ccb"
41128051,"Diltiazem 120 MG Extended Release Oral Tablet [Diltahexal] Box of 50","OMOP2326013","RxNorm Extension","ccb"
43712805,"Nitrendipine 10 MG [Nitrendipin Aristo]","OMOP671091","RxNorm Extension","ccb"
41279408,"Nicardipine 30 MG Oral Capsule [Antagonil] Box of 300","OMOP2477370","RxNorm Extension","ccb"
41071546,"Nifedipine 10 MG Oral Capsule [Pidilat] Box of 100 by Mylan","OMOP2269508","RxNorm Extension","ccb"
21133183,"Nifedipine 30 MG [Nimodrel XL]","OMOP404294","RxNorm Extension","ccb"
36264013,"Enalapril 20 MG / lercanidipine 10 MG Oral Tablet [Zanicombo] Box of 98 by Zambon","OMOP3114888","RxNorm Extension","ccb"
43514926,"Amlodipine 5 MG Oral Tablet [Amlo]","OMOP2802041","RxNorm Extension","ccb"
41151481,"Verapamil 40 MG Delayed Release Oral Tablet [Cardiagutt] Box of 100","OMOP2349443","RxNorm Extension","ccb"
21081008,"lercanidipine 10 MG Oral Tablet by Zentiva","OMOP347245","RxNorm Extension","ccb"
21082386,"Amlodipine 5 MG Oral Tablet Box of 28 by Sterwin Medicines","OMOP372202","RxNorm Extension","ccb"
43281893,"Amlodipine 5 MG / atorvastatin 10 MG [Cadivast]","OMOP539609","RxNorm Extension","ccb"
35868161,"nifedipine 20 MG [Nifuda]","OMOP5025049","RxNorm Extension","ccb"
21154710,"Diltiazem 60 MG Extended Release Oral Tablet [Retalzem] by Kent","OMOP270110","RxNorm Extension","ccb"
40034901,"Diltiazem 12 hour Extended Release Capsule [Cardizem SR]","367080","RxNorm","ccb"
