"concept_id","concept_name","concept_code","vocabulary_id","category"
43806005,"1 ML dorzolamide 22.3 MG/ML / Timolol 7 MG/ML Prefilled Applicator [Duokopt]","OMOP732945","RxNorm Extension","betablocker"
41132749,"Sotalol 160 MG Oral Tablet [SOTALEX] Box of 30 by Me","OMOP2330711","RxNorm Extension","betablocker"
40997044,"Propranolol 20 MG Oral Tablet [Propranur] Box of 98","OMOP2195006","RxNorm Extension","betablocker"
44159769,"Metoprolol 200 MG Oral Tablet [Metowieb] Box of 100 by Wieb Pharm","OMOP3036492","RxNorm Extension","betablocker"
35137666,"Atenolol 25 MG [Kushisemin]","OMOP4794839","RxNorm Extension","betablocker"
43177624,"Atenolol 50 MG / Chlorthalidone 12.5 MG Delayed Release Oral Tablet [Tenoretic]","OMOP488070","RxNorm Extension","betablocker"
43216918,"Bisoprolol 1.25 MG Delayed Release Oral Tablet [BISOPROLOL SANDOZ] Box of 30 by Sandoz","OMOP493811","RxNorm Extension","betablocker"
35762512,"Oxprenolol 80 MG Delayed Release Oral Tablet [Trasicor] Box of 56","OMOP2763973","RxNorm Extension","betablocker"
44031793,"Atenolol Oral Tablet [Jamp-Atenolol]","OMOP1026424","RxNorm Extension","betablocker"
37593191,"Sotalol 160 MG Oral Tablet [Sota Puren] by Puren","OMOP4782630","RxNorm Extension","betablocker"
19132826,"betaxolol 2.5 MG/ML / pilocarpine hydrochloride 17.5 MG/ML [Betoptic Pilo]","809833","RxNorm","betablocker"
42949650,"Atenolol / Chlorthalidone Oral Tablet [ATENON]","OMOP4676230","RxNorm Extension","betablocker"
40996078,"Sotalol 160 MG Oral Tablet [Sotalol Vem]","OMOP2194040","RxNorm Extension","betablocker"
41218102,"Metoprolol 25 MG Extended Release Oral Tablet [Metoprololsuccinat]","OMOP2416064","RxNorm Extension","betablocker"
43641145,"carvedilol 25 MG Oral Tablet [Carvedilol Aaa-Pharma]","OMOP673392","RxNorm Extension","betablocker"
40987264,"Sotalol Injectable Solution [SOTALEX]","OMOP2185226","RxNorm Extension","betablocker"
41259234,"Metoprolol 47.5 MG Extended Release Oral Tablet [Metoprogamma Succinat] Box of 50 by Woerwag","OMOP2457196","RxNorm Extension","betablocker"
40964755,"Sotalol 80 MG Oral Tablet [Favorex] Box of 25","OMOP2162717","RxNorm Extension","betablocker"
43287600,"Bisoprolol Oral Tablet [Bicor]","OMOP560697","RxNorm Extension","betablocker"
21168123,"Bisoprolol 7.5 MG Oral Tablet [Cardicor] Box of 28 by Lexon","OMOP341795","RxNorm Extension","betablocker"
36216175,"amiloride / hydrochlorothiazide / timolol Oral Product","1151604","RxNorm","betablocker"
40736522,"Acebutolol 400 MG Oral Tablet by Sigma","OMOP4720748","RxNorm Extension","betablocker"
41359913,"5 ML Betaxolol 5.6 MG/ML Prefilled Applicator Box of 2","OMOP2557875","RxNorm Extension","betablocker"
41142568,"Amiloride 2 MG / Timolol 10 MG [Moducrin]","OMOP2340530","RxNorm Extension","betablocker"
41067534,"Bisoprolol 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Bisoprolol Heumann H2u] Box of 100","OMOP2265496","RxNorm Extension","betablocker"
43573744,"Metoprolol Ksk","OMOP892765","RxNorm Extension","betablocker"
41130910,"Atenolol 100 MG Oral Tablet [Falitonsin] Box of 500","OMOP2328872","RxNorm Extension","betablocker"
41259226,"Metoprolol 200 MG Extended Release Oral Tablet [Meto Hennig] Box of 100 by Hennig","OMOP2457188","RxNorm Extension","betablocker"
36273517,"Atenolol 100 MG Oral Tablet [ATENOLOL SANDOZ] Box of 56","OMOP3124392","RxNorm Extension","betablocker"
43126302,"BISOPROLOL SANDOZ","OMOP437360","RxNorm Extension","betablocker"
41431053,"2.5 ML Timolol 7 MG/ML / travoprost 0.04 MG/ML Prefilled Applicator [DuoTrav] Box of 1 by Cambridge","OMOP2629015","RxNorm Extension","betablocker"
40915764,"Metoprolol 50 MG Oral Tablet [Metok Abz] Box of 100 by AbZ-Pharma","OMOP2113726","RxNorm Extension","betablocker"
40900301,"Atenolol 50 MG / Chlorthalidone 12.5 MG Delayed Release Oral Tablet Box of 98","OMOP2098263","RxNorm Extension","betablocker"
40927937,"Pindolol 0.2 MG/ML Injectable Solution Box of 500","OMOP2125899","RxNorm Extension","betablocker"
43151036,"Bisoprolol 2.5 MG Delayed Release Oral Tablet [BISOPROLOL SANDOZ] Box of 90 by Sandoz","OMOP494178","RxNorm Extension","betablocker"
40962920,"Amlodipine 6.94 MG / Bisoprolol 10 MG Oral Tablet Box of 28","OMOP2160882","RxNorm Extension","betablocker"
40943435,"Atenolol 50 MG / Chlorthalidone 12.5 MG Oral Tablet [Ateno]","OMOP2141397","RxNorm Extension","betablocker"
43128141,"TIMOLOL SANDOZ","OMOP438031","RxNorm Extension","betablocker"
43603522,"Metoprolol 100 MG [Metoprolol 100 Retard-1a Pharma]","OMOP954336","RxNorm Extension","betablocker"
40849914,"Atenolol 100 MG Oral Tablet [Atenolol Riker] Box of 50","OMOP2047876","RxNorm Extension","betablocker"
43801524,"latanoprost 0.05 MG/ML / Timolol 7 MG/ML [Latano-Q Comp]","OMOP956732","RxNorm Extension","betablocker"
41324713,"Bisoprolol 5 MG Oral Tablet [Bisoprolol Pharma] Box of 100 by AAA-Pharma","OMOP2522675","RxNorm Extension","betablocker"
40179063,"carteolol hydrochloride 2.5 MG","978576","RxNorm","betablocker"
2063976,"betaxolol 10 MG Oral Tablet [BETAZOL]","OMOP4965263","RxNorm Extension","betablocker"
43680365,"1 ML latanoprost 0.05 MG/ML / Timolol 7 MG/ML Prefilled Applicator [Latanoprost + Timolol Trb]","OMOP733010","RxNorm Extension","betablocker"
21153125,"Atenolol 50 MG [Tenormin LS]","OMOP405979","RxNorm Extension","betablocker"
21161739,"Pindolol 15 MG Oral Tablet [Visken] by AMCo","OMOP384293","RxNorm Extension","betablocker"
41324929,"Atenolol 50 MG Oral Tablet [Atenolol Riker] Box of 20 by 3M","OMOP2522891","RxNorm Extension","betablocker"
41043260,"carvedilol 12.5 MG Oral Tablet [Carvedilol Actavis] Box of 30 by Puren","OMOP2241222","RxNorm Extension","betablocker"
40879931,"carvedilol 25 MG Oral Tablet [Carvedilol Pharma] Box of 50","OMOP2077893","RxNorm Extension","betablocker"
36260851,"Metoprolol 200 MG Extended Release Oral Capsule [Mylan-Metoprolol] Box of 60 by Mylan","OMOP3111726","RxNorm Extension","betablocker"
41353799,"5 ML dorzolamide 22.4 MG/ML / Timolol 7 MG/ML Prefilled Applicator [Dorzolamid Hexal] Box of 3 by Novartis","OMOP2551761","RxNorm Extension","betablocker"
41167451,"Felodipine 5 MG / Metoprolol 47.5 MG Extended Release Oral Tablet [Mobloc] Box of 49 by Astrazeneca","OMOP2365413","RxNorm Extension","betablocker"
40877483,"Felodipine 5 MG / Metoprolol 47.5 MG Extended Release Oral Tablet [Mobloc] Box of 28","OMOP2075445","RxNorm Extension","betablocker"
2065510,"atenolol 100 MG / chlorthalidone 25 MG Oral Tablet [ATELIDONE] by Dongkoo","OMOP4966844","RxNorm Extension","betablocker"
40965746,"Propranolol 80 MG Oral Tablet [Propranolol Welk] Box of 30","OMOP2163708","RxNorm Extension","betablocker"
41206606,"Pindolol Oral Solution [Visken]","OMOP2404568","RxNorm Extension","betablocker"
43184336,"Celiprolol 200 MG Delayed Release Oral Tablet Box of 28","OMOP496372","RxNorm Extension","betablocker"
35761607,"Celiprolol 200 MG Delayed Release Oral Tablet by Alliance","OMOP2763068","RxNorm Extension","betablocker"
43140065,"Bisoprolol 10 MG Delayed Release Oral Tablet Box of 28","OMOP493914","RxNorm Extension","betablocker"
19111432,"pindolol 20 MG","450802","RxNorm","betablocker"
43855716,"Atenolol 25 MG Oral Tablet [Atenolol Ratiopharm]","OMOP956188","RxNorm Extension","betablocker"
41324267,"Celiprolol 200 MG Oral Tablet [Selectol] Box of 30 by Pfizer","OMOP2522229","RxNorm Extension","betablocker"
40919107,"Atenolol 50 MG Oral Tablet [Blocotenol] Box of 50 by Azupharma","OMOP2117069","RxNorm Extension","betablocker"
40849944,"Atenolol 50 MG Oral Tablet [Cuxanorm] Box of 50","OMOP2047906","RxNorm Extension","betablocker"
42924741,"carvedilol 25 MG Oral Tablet [DILATROL]","OMOP4651576","RxNorm Extension","betablocker"
36787398,"Metoprolol 200 MG Extended Release Oral Tablet [METOPROLOL SANDOZ] Box of 28","OMOP4775663","RxNorm Extension","betablocker"
43695301,"Bisoprolol 10 MG Oral Tablet [Bisoprolol 1a Pharma] by 1 A","OMOP677194","RxNorm Extension","betablocker"
40733802,"Timolol 2.5 MG/ML [Eysano]","OMOP4724271","RxNorm Extension","betablocker"
41307975,"Sotalol 10 MG/ML Injectable Solution [SOTALEX] Box of 5","OMOP2505937","RxNorm Extension","betablocker"
43286155,"5 ML Metoprolol 1 MG/ML Injection [Betaloc] Box of 5","OMOP562507","RxNorm Extension","betablocker"
41186840,"Metoprolol 100 MG Oral Tablet [Metoprolol Wolff] Box of 50","OMOP2384802","RxNorm Extension","betablocker"
41124206,"Metoprolol 50 MG Extended Release Oral Tablet [Meto Succinat Sandoz]","OMOP2322168","RxNorm Extension","betablocker"
43260379,"Bisoprolol 5 MG Oral Tablet Box of 7","OMOP561351","RxNorm Extension","betablocker"
43725912,"Bendroflumethiazide / Hydralazine / Propranolol Oral Capsule","OMOP778561","RxNorm Extension","betablocker"
40755443,"carvedilol 25 MG Oral Tablet by Sigma","OMOP4702253","RxNorm Extension","betablocker"
43712944,"carvedilol 6.25 MG Oral Tablet [Carvedilol Sandoz]","OMOP673606","RxNorm Extension","betablocker"
40857058,"Amiloride 2.5 MG / Hydrochlorothiazide 25 MG / Timolol 10 MG Oral Tablet [Moducren] Box of 30 by Emra-Med","OMOP2055020","RxNorm Extension","betablocker"
44069971,"Hydrochlorothiazide / Pindolol Oral Tablet [Viskazide]","OMOP1064602","RxNorm Extension","betablocker"
41050040,"Metoprolol Extended Release Oral Tablet [Azumetop]","OMOP2248002","RxNorm Extension","betablocker"
41041604,"Hydrochlorothiazide 12.5 MG / Metoprolol 100 MG Oral Tablet [Beloc] Box of 100 by Astrazeneca","OMOP2239566","RxNorm Extension","betablocker"
40915517,"nebivolol 5 MG Oral Tablet [Nebivolol Ct] Box of 50 by Ct","OMOP2113479","RxNorm Extension","betablocker"
44192067,"5 ML dorzolamide 22.3 MG/ML / Timolol 7 MG/ML Prefilled Applicator [Dorzo Plus T Stada]","OMOP3068790","RxNorm Extension","betablocker"
44114487,"Metoprolol 200 MG Extended Release Oral Tablet [Lopresor SR] by Novartis","OMOP1109118","RxNorm Extension","betablocker"
21047348,"Sotalol 160 MG Oral Tablet Box of 28 by Almus","OMOP282078","RxNorm Extension","betablocker"
21148414,"Bisoprolol 2.5 MG [Congescor]","OMOP343488","RxNorm Extension","betablocker"
21155391,"Oxprenolol 20 MG Oral Tablet Box of 56 by AMCo","OMOP281967","RxNorm Extension","betablocker"
40834455,"Propranolol 80 MG / Spironolactone 50 MG Oral Tablet Box of 50","OMOP2032417","RxNorm Extension","betablocker"
44184551,"Metoprolol 200 MG Oral Tablet [Metoprogamma]","OMOP3061274","RxNorm Extension","betablocker"
40973900,"Bisoprolol 5 MG Delayed Release Oral Tablet [Bisohexal] Box of 30","OMOP2171862","RxNorm Extension","betablocker"
43658395,"Penbutolol 40 MG Oral Tablet [Betapressin]","OMOP658657","RxNorm Extension","betablocker"
40167118,"hydrochlorothiazide 12.5 MG / metoprolol succinate 100 MG Extended Release Oral Tablet","866456","RxNorm","betablocker"
40985849,"Atenolol 100 MG [Unibloc]","OMOP2183811","RxNorm Extension","betablocker"
43587167,"Bisoprolol 7.5 MG Oral Tablet [Bisoprolol - 1a Pharma]","OMOP677233","RxNorm Extension","betablocker"
40883652,"Propranolol 80 MG Extended Release Oral Tablet [Efektolol] Box of 100 by Pfizer","OMOP2081614","RxNorm Extension","betablocker"
1395059,"atenolol 50 MG / chlorthalidone 12.5 MG Oral Tablet","152916","RxNorm","betablocker"
40740092,"Atenolol 100 MG / Chlorthalidone 25 MG Oral Tablet [Co-tenidone] Box of 28 by RX Farma","OMOP4717593","RxNorm Extension","betablocker"
40727417,"Propranolol 10 MG/ML Oral Solution by A A H","OMOP4730288","RxNorm Extension","betablocker"
41274442,"Bisoprolol 3.75 MG Oral Tablet Box of 300","OMOP2472404","RxNorm Extension","betablocker"
35149346,"Nadolol 30 MG","OMOP4806405","RxNorm Extension","betablocker"
21060046,"Bisoprolol 3.75 MG Oral Tablet [Cardicor] by DE","OMOP343244","RxNorm Extension","betablocker"
35135155,"Carteolol 2 MG/ML Oral Granules [MIKELAN]","OMOP4792353","RxNorm Extension","betablocker"
19023932,"propranolol hydrochloride 10 MG Oral Tablet [Apsolol]","200842","RxNorm","betablocker"
36264799,"Hydrochlorothiazide 12.5 MG / nebivolol 5 MG Oral Tablet Box of 90","OMOP3115674","RxNorm Extension","betablocker"
43195108,"Bisoprolol 10 MG Delayed Release Oral Tablet [BISOPROLOL EG] Box of 90 by Eurogenerics","OMOP493948","RxNorm Extension","betablocker"
42949649,"Atenolol / Chlorthalidone Oral Tablet [ATEMINE]","OMOP4676229","RxNorm Extension","betablocker"
41257336,"Sotalol 160 MG Oral Tablet [Rentibloc] Box of 20 by Medice","OMOP2455298","RxNorm Extension","betablocker"
40731296,"Bisoprolol 2.5 MG Oral Tablet [Cardicor] by Necessity Supplies","OMOP4725795","RxNorm Extension","betablocker"
41351693,"5 ML Timolol 7 MG/ML Prefilled Applicator [Timo Vision] Box of 1","OMOP2549655","RxNorm Extension","betablocker"
41133403,"Propranolol 80 MG Oral Tablet [Propra Ratiopharm] Box of 50 by Emra-Med","OMOP2331365","RxNorm Extension","betablocker"
41143978,"Propranolol Extended Release Oral Tablet [Efektolol]","OMOP2341940","RxNorm Extension","betablocker"
36237927,"Eraldin Injectable Product","1168272","RxNorm","betablocker"
40905494,"Metoprolol 50 MG Oral Tablet [Metoprolol Awd] Box of 50","OMOP2103456","RxNorm Extension","betablocker"
41348010,"3 ML Timolol 0.333 MG/ML Prefilled Applicator [Chibro]","OMOP2545972","RxNorm Extension","betablocker"
35410835,"carvedilol 25 MG Delayed Release Oral Tablet [CARVEDILOL ARROW] Box of 28","OMOP1144420","RxNorm Extension","betablocker"
41075632,"Acebutolol 200 MG Oral Tablet [Prent] Box of 50 by Kohlpharma","OMOP2273594","RxNorm Extension","betablocker"
43735471,"5 ML Timolol 7 MG/ML Prefilled Applicator [Dorzo Plus T Stada] Box of 3","OMOP768996","RxNorm Extension","betablocker"
43032178,"Bisoprolol 5 MG / Hydrochlorothiazide 6.25 MG Delayed Release Oral Tablet Box of 90 by Eurogenerics","OMOP4847231","RxNorm Extension","betablocker"
41264746,"Sotalol 160 MG [Sota 1a Pharma]","OMOP2462708","RxNorm Extension","betablocker"
41066867,"carvedilol 6.25 MG Oral Tablet [Carvedilol-Corax] Box of 100","OMOP2264829","RxNorm Extension","betablocker"
41181297,"Betaxolol 20 MG Delayed Release Oral Tablet Box of 56","OMOP2379259","RxNorm Extension","betablocker"
35767250,"Bisoprolol 10 MG Delayed Release Oral Tablet [Soloc]","OMOP2768711","RxNorm Extension","betablocker"
43173243,"Bisoprolol 2.5 MG Delayed Release Oral Tablet [BISOPROLOL SANDOZ] Box of 30","OMOP494175","RxNorm Extension","betablocker"
40936835,"Metoprolol 190 MG Oral Tablet [Meto Succinat Sandoz] Box of 50","OMOP2134797","RxNorm Extension","betablocker"
41177809,"Propranolol 160 MG Oral Tablet Box of 20","OMOP2375771","RxNorm Extension","betablocker"
40734839,"Celiprolol 200 MG Oral Tablet Box of 28 by Phoenix Healthcare Distribution","OMOP4722313","RxNorm Extension","betablocker"
43216914,"Bisoprolol Delayed Release Oral Tablet [DETENSIEL]","OMOP493774","RxNorm Extension","betablocker"
42924813,"carvedilol 64 MG Extended Release Oral Capsule [Dilatrend]","OMOP4651646","RxNorm Extension","betablocker"
36224301,"hydrochlorothiazide / pindolol Oral Product","1162134","RxNorm","betablocker"
44057619,"Bisoprolol Oral Tablet [Pms-Bisoprolol]","OMOP1052250","RxNorm Extension","betablocker"
42479809,"Propranolol 16 MG/ML Oral Suspension","OMOP420299","RxNorm Extension","betablocker"
41099550,"Atenolol 100 MG Delayed Release Oral Tablet [Tenormin] Box of 20","OMOP2297512","RxNorm Extension","betablocker"
40223169,"acebutolol 200 MG Oral Capsule","998689","RxNorm","betablocker"
40880635,"Bisoprolol 3.75 MG Oral Tablet [Bisoprolol Ratioph]","OMOP2078597","RxNorm Extension","betablocker"
41028077,"Propranolol 40 MG Oral Tablet [Prophylux] Box of 50","OMOP2226039","RxNorm Extension","betablocker"
44165839,"Metoprolol 200 MG Oral Tablet [Sigaprolol]","OMOP3042562","RxNorm Extension","betablocker"
41030288,"Metoprolol 100 MG Delayed Release Oral Tablet [Metohexal] Box of 50","OMOP2228250","RxNorm Extension","betablocker"
43206201,"Pindolol 5 MG Oral Tablet [Visken] Box of 90","OMOP495811","RxNorm Extension","betablocker"
41089631,"talinolol 50 MG Oral Tablet [Cordanum] Box of 50","OMOP2287593","RxNorm Extension","betablocker"
42942301,"Bisoprolol 1.25 MG Oral Tablet [CONBLOC]","OMOP4668941","RxNorm Extension","betablocker"
21113290,"Atenolol 20 MG/ML / Chlorthalidone 5 MG/ML Oral Suspension [Co-tenidone] by Special Order","OMOP395979","RxNorm Extension","betablocker"
41259222,"Metoprolol 200 MG Extended Release Oral Tablet [Metodoc] Box of 100 by Docpharm","OMOP2457184","RxNorm Extension","betablocker"
41357524,"5 ML Metipranolol 0.2 MG/ML Prefilled Applicator [Betamann] Box of 1 by Thomas-Mann-Apotheke Thomas Mann","OMOP2555486","RxNorm Extension","betablocker"
36273466,"Bisoprolol 10 MG Delayed Release Oral Tablet [BISOPROLOL EG] Box of 100","OMOP3124341","RxNorm Extension","betablocker"
21144728,"Propranolol 10 MG Oral Tablet Box of 28 by DE","OMOP269069","RxNorm Extension","betablocker"
43206041,"Bisoprolol 2.5 MG [BISOCE]","OMOP494139","RxNorm Extension","betablocker"
19000858,"practolol 2 MG/ML Injectable Solution","102299","RxNorm","betablocker"
43627352,"5 ML Timolol 3.42 MG/ML Oral Solution [Timohexal] Box of 3 by Hexal","OMOP768921","RxNorm Extension","betablocker"
41133740,"Penbutolol 20 MG / piretanide 3 MG Oral Tablet [Betarelix] Box of 50 by Sanofi","OMOP2331702","RxNorm Extension","betablocker"
41012168,"carvedilol 6.25 MG Oral Tablet [Dilatrend] Box of 100 by Orifarm Leverkus","OMOP2210130","RxNorm Extension","betablocker"
43027395,"landiolol hydrochloride 5.6 MG/ML","OMOP4842487","RxNorm Extension","betablocker"
43584803,"Propranolol 100 MG [Obsidan]","OMOP942227","RxNorm Extension","betablocker"
21088860,"150 ML Bisoprolol 1 MG/ML Oral Solution by Special Order","OMOP325387","RxNorm Extension","betablocker"
40974371,"Atenolol 50 MG / Chlorthalidone 12.5 MG Delayed Release Oral Tablet [Ateno] Box of 30","OMOP2172333","RxNorm Extension","betablocker"
41028083,"Propranolol 160 MG Extended Release Oral Capsule [Propra Ratiopharm]","OMOP2226045","RxNorm Extension","betablocker"
44035980,"Timolol 20 MG Oral Tablet [Teva-Timolol] by TEVA","OMOP1030611","RxNorm Extension","betablocker"
41124197,"Metoprolol 50 MG Extended Release Oral Tablet [Metoprololsuccinat Al] Box of 30","OMOP2322159","RxNorm Extension","betablocker"
41094953,"Hydrochlorothiazide 12.5 MG / Propranolol 160 MG / Triamterene 25 MG Oral Capsule [Tripranol]","OMOP2292915","RxNorm Extension","betablocker"
41074622,"carvedilol 25 MG Oral Tablet [Carvedilol-Corax] Box of 100 by biomo","OMOP2272584","RxNorm Extension","betablocker"
43195363,"Celiprolol 200 MG Delayed Release Oral Tablet [CELIPROLOL ZYDUS] Box of 28","OMOP496438","RxNorm Extension","betablocker"
36281675,"120 ML Propranolol 4 MG/ML Oral Solution [Hemangiol] by Pierre Fabre","OMOP3132550","RxNorm Extension","betablocker"
40899684,"carvedilol 6.25 MG Oral Tablet Box of 98","OMOP2097646","RxNorm Extension","betablocker"
40735675,"Metoprolol 100 MG Oral Tablet Box of 28 by Milpharm","OMOP4721420","RxNorm Extension","betablocker"
35410149,"Bisoprolol 7.5 MG Oral Tablet [BISOPROLOL CRISTERS] Box of 30 by Cristers","OMOP1143734","RxNorm Extension","betablocker"
40936820,"Metoprolol 200 MG Extended Release Oral Tablet [Metoprololsuccinat Amneal] Box of 100","OMOP2134782","RxNorm Extension","betablocker"
44185062,"Chlorthalidone 25 MG / Metoprolol 200 MG Extended Release Oral Tablet [LOGROTON]","OMOP3061785","RxNorm Extension","betablocker"
43032078,"Bisoprolol 10 MG Delayed Release Oral Tablet Box of 90 by Mylan","OMOP4847132","RxNorm Extension","betablocker"
44182945,"Atenolol 100 MG Delayed Release Oral Tablet [Atenolol Ratiopharm] Box of 30 by Eurim-Pharm","OMOP3059668","RxNorm Extension","betablocker"
40943445,"Atenolol 100 MG Delayed Release Oral Tablet [Ate Lichtenstein] Box of 20","OMOP2141407","RxNorm Extension","betablocker"
36784794,"Bisoprolol 10 MG / Perindopril 5 MG Delayed Release Oral Tablet [Bipressil] Box of 90 by Servier","OMOP4773079","RxNorm Extension","betablocker"
43271298,"Bisoprolol 5 MG Oral Tablet by Chemmart","OMOP561337","RxNorm Extension","betablocker"
40999240,"Metoprolol 143 MG Oral Tablet [Metohexal] Box of 100","OMOP2197202","RxNorm Extension","betablocker"
40876482,"Hydrochlorothiazide 12.5 MG / Metoprolol 100 MG Oral Tablet [Meto Thiazid Ct] Box of 60","OMOP2074444","RxNorm Extension","betablocker"
41200612,"Atenolol 50 MG Oral Tablet [Atendol] Box of 30 by G.Pohl-Boskamp Kg","OMOP2398574","RxNorm Extension","betablocker"
44169608,"Metoprolol 200 MG Oral Tablet [Jeprolol] Box of 30","OMOP3046331","RxNorm Extension","betablocker"
21078383,"20 ML Labetalol 5 MG/ML Prefilled Syringe Box of 5 by Alliance","OMOP314340","RxNorm Extension","betablocker"
41079483,"Bisoprolol 5 MG / Hydrochlorothiazide 12.5 MG [Bisoprolol Heumann]","OMOP2277445","RxNorm Extension","betablocker"
21034638,"Atenolol 100 MG / Chlorthalidone 25 MG Oral Tablet [Tenoretic] Box of 28 by Astrazeneca","OMOP396040","RxNorm Extension","betablocker"
43029254,"Atenolol 50 MG Delayed Release Oral Tablet Box of 30 by Sandoz","OMOP4844330","RxNorm Extension","betablocker"
40856609,"Bisoprolol 5 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Bisoplus Al] Box of 30 by Aliud","OMOP2054571","RxNorm Extension","betablocker"
43140164,"Atenolol 100 MG Oral Tablet [ATENOLOL ACCORD HEALTHCARE] Box of 90","OMOP494949","RxNorm Extension","betablocker"
41354240,"5 ML Bupranolol 2.5 MG/ML Prefilled Applicator [Ophtorenin]","OMOP2552202","RxNorm Extension","betablocker"
40801980,"Bisoprolol Heumann H2u","OMOP1999942","RxNorm Extension","betablocker"
41012712,"Atenolol 50 MG Oral Tablet [Jenatenol] Box of 100 by Mibe","OMOP2210674","RxNorm Extension","betablocker"
40950081,"Bisoprolol 5 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Concor] Box of 50 by Kohlpharma","OMOP2148043","RxNorm Extension","betablocker"
43218128,"Sotalol 80 MG [SOTALEX]","OMOP504279","RxNorm Extension","betablocker"
43657684,"Metoprolol Extended Release Oral Tablet [Metohexal]","OMOP954109","RxNorm Extension","betablocker"
40856635,"Bisoprolol 1.25 MG Oral Tablet [Bisoprolol Aurobindo] Box of 20 by Aurobindo","OMOP2054597","RxNorm Extension","betablocker"
41161632,"Bupranolol 2.5 MG/ML Prefilled Applicator [Ophtorenin] Box of 1","OMOP2359594","RxNorm Extension","betablocker"
21170213,"Timolol 1 MG/ML [Tiopex]","OMOP360467","RxNorm Extension","betablocker"
43747477,"Metoprolol 200 MG [Metoprololsuccinat Mylan]","OMOP955534","RxNorm Extension","betablocker"
40076817,"pindolol Oral Tablet [Betadren]","386163","RxNorm","betablocker"
43174331,"nebivolol 5 MG Oral Tablet [TEMERIT] Box of 90","OMOP503879","RxNorm Extension","betablocker"
40997052,"Propranolol 80 MG Extended Release Oral Capsule [Dociton] Box of 1000","OMOP2195014","RxNorm Extension","betablocker"
44162072,"Metoprolol 200 MG Oral Tablet [Metoprolol-Ratiopharm] Box of 100","OMOP3038795","RxNorm Extension","betablocker"
41075176,"Atenolol 100 MG / Chlorthalidone 25 MG Oral Tablet [Tenoretic] Box of 50 by Gerke","OMOP2273138","RxNorm Extension","betablocker"
40978210,"Metoprolol 100 MG Oral Tablet [Metoprolol Succinat Actavis] Box of 50 by Puren","OMOP2176172","RxNorm Extension","betablocker"
40918492,"carvedilol 25 MG Oral Tablet [Carvedilol Isis] Box of 100 by Puren","OMOP2116454","RxNorm Extension","betablocker"
41035629,"carvedilol 3.125 MG Oral Tablet [Carvedilol Aurus] Box of 100","OMOP2233591","RxNorm Extension","betablocker"
41084829,"Metoprolol 50 MG Extended Release Oral Tablet Box of 20","OMOP2282791","RxNorm Extension","betablocker"
41074961,"Bisoprolol 5 MG Delayed Release Oral Tablet [Bisobloc] Box of 50 by Azupharma","OMOP2272923","RxNorm Extension","betablocker"
43838851,"Betaxolol 20 MG Oral Tablet [Betaxolol Pmcs] by Pro Med","OMOP669928","RxNorm Extension","betablocker"
41160807,"Chlorthalidone 10 MG / Hydralazine 25 MG / Oxprenolol 80 MG Oral Tablet [Impresso Puren] Box of 100","OMOP2358769","RxNorm Extension","betablocker"
36814060,"Propranolol 80 MG Oral Tablet [Bedranol] by Ennogen","OMOP4828094","RxNorm Extension","betablocker"
43585583,"Timolol 1.37 MG/ML Prefilled Applicator Box of 30","OMOP956566","RxNorm Extension","betablocker"
43767081,"Bisoprolol 2.5 MG Oral Tablet [Bisoprolol Dexcel] by Dexcel-Pharma","OMOP677268","RxNorm Extension","betablocker"
41262167,"Bisoprolol 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Bisobloc] Box of 50 by Azupharma","OMOP2460129","RxNorm Extension","betablocker"
41285333,"carvedilol 6.25 MG Oral Tablet [Carvedilol 1a]","OMOP2483295","RxNorm Extension","betablocker"
40728833,"Sotalol 80 MG Oral Tablet Box of 28 by Milpharm","OMOP4728275","RxNorm Extension","betablocker"
44174804,"Metoprolol 200 MG Oral Tablet Box of 50 by Dexcel-Pharma","OMOP3051527","RxNorm Extension","betablocker"
41074629,"carvedilol 6.25 MG Oral Tablet [Dilatrend] Box of 100 by Roche","OMOP2272591","RxNorm Extension","betablocker"
40883654,"Propranolol 80 MG Oral Tablet [Efektolol] Box of 50 by Puren","OMOP2081616","RxNorm Extension","betablocker"
40993935,"Atenolol 50 MG / Nifedipine 20 MG Extended Release Oral Capsule Box of 50","OMOP2191897","RxNorm Extension","betablocker"
36258149,"Bisoprolol 5 MG Oral Tablet [Isoten] Box of 28","OMOP3109024","RxNorm Extension","betablocker"
21066603,"Metoprolol 5 MG/ML Oral Solution by Special Order","OMOP275765","RxNorm Extension","betablocker"
41012698,"Atenolol 100 MG Oral Tablet Box of 50 by Ratiopharm","OMOP2210660","RxNorm Extension","betablocker"
21086241,"Metoprolol 20 MG/ML Oral Solution by Special Order","OMOP275778","RxNorm Extension","betablocker"
41472436,"5000 MG Timolol 0.0002 MG/MG Prefilled Applicator [Dispatim] Box of 3","OMOP2670398","RxNorm Extension","betablocker"
43135916,"carvedilol 25 MG Oral Tablet [CARVEDILOL TEVA] Box of 28 by TEVA","OMOP456790","RxNorm Extension","betablocker"
35765676,"Celiprolol 200 MG Delayed Release Oral Tablet by Actavis","OMOP2767137","RxNorm Extension","betablocker"
